Key,File,Type,UsedInMainMenu,NoTranslate,schinese
IridescentMeleeCandyKnifeWaterDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]命中实体或方块时可以舔一口\n\n可分解为虹彩小晶块
IridescentMeleeCandyKnifeFood,items,Melee,,,虹彩炼金·拐杖糖刀-森
IridescentMeleeCandyKnifeFoodDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]命中实体或方块时可以啃一口\n\n可分解为虹彩小晶块
IridescentMeleeCandyKnifeFoodWater,items,Melee,,,虹彩炼金·拐杖糖刀-森海
IridescentMeleeCandyKnifeFoodWaterDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]命中实体或方块时可以吃一口\n\n可分解为虹彩小晶块
IridescentMeleeCandyClub,items,Melee,,,虹彩炼金·拐杖糖棍
IridescentMeleeCandyClubDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]将对手打飞飞~\n\n可分解为虹彩小晶块
IridescentCigarPerception,items,Melee,,,虹彩炼金·雪茄[感知]
IridescentCigarPerceptionDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩雪茄\n\n可分解为虹彩小晶块
IridescentCigarStrength,items,Melee,,,虹彩炼金·雪茄[力量]
IridescentCigarStrengthDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩雪茄\n\n可分解为虹彩小晶块
IridescentCigarFortitude,items,Melee,,,虹彩炼金·雪茄[强健]
IridescentCigarFortitudeDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩雪茄\n\n可分解为虹彩小晶块
IridescentCigarAgility,items,Melee,,,虹彩炼金·雪茄[敏捷]
IridescentCigarAgilityDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩雪茄\n\n可分解为虹彩小晶块
IridescentCigarIntellect,items,Melee,,,虹彩炼金·雪茄[智慧]
IridescentCigarIntellectDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩雪茄\n\n可分解为虹彩小晶块
IridescentGunBotJunkDrone,items,Gun,,,虹彩炼金·无人机
IridescentGunBotJunkDroneDesc,items,Gun,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩无人机\n不会被击落\n\n可分解为虹彩小晶块
IridescentShades,items,Melee,,,虹彩炼金·墨镜
IridescentShadesDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentStrengthGlasses,items,Melee,,,虹彩炼金·壮汉墨镜
IridescentStrengthGlassesDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentToughGuySunglasses,items,Melee,,,虹彩炼金·硬汉墨镜
IridescentToughGuySunglassesDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentSkiGoggles,items,Melee,,,虹彩炼金·滑雪护目镜
IridescentSkiGogglesDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentNerdGlasses,items,Melee,,,虹彩炼金·书虫眼镜
IridescentNerdGlassesDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentAviatorGoggles,items,Melee,,,虹彩炼金·六边形护目镜
IridescentAviatorGogglesDesc,items,Melee,,,[6D0F0F]RANK S+\n\n[FFFFFF]虹彩眼镜\n\n可分解为虹彩小晶块
IridescentToolNailGun,items,Melee,,,虹彩炼金·钉枪
IridescentToolNailGunDesc,items,Melee,,,[FF66B2]RANK S\n\n[FFFFFF]可以使用它进行采集作业\n\n可分解为虹彩小晶块
IridescentToolNailGun2,items,Melee,,,虹彩炼金·钉枪
IridescentToolNailGun2Desc,items,Melee,,,[6D0F0F]RANK S+\n\n[FFFFFF]可以使用它进行采集、回收作业\n\n可分解为虹彩小晶块



buffMarisaModKnucklesRunSpeedName,buffs,Buff,,,欧拉欧拉欧拉
buffMarisaModKnucklesRunSpeedDesc,buffs,Buff,,,可累加，每层跑步速度5%
buffMarisaModKnucklesAttacksPerMinuteName,buffs,Buff,,,木大木大木大
buffMarisaModKnucklesAttacksPerMinuteDesc,buffs,Buff,,,可累加，每层攻击速度5%
buffMarisaModKnucklesTargetArmorName,buffs,Buff,,,小拳拳锤你胸口
buffMarisaModKnucklesTargetArmorDesc,buffs,Buff,,,可累加，每层目标护甲穿透10%



buffArmorPathFinderName,buffs,Buff,,,【拓荒者】征途
buffArmorPathFinderDesc,buffs,Buff,,,所有采集数量+20%\n全属性+1
buffArmorInvestigatorName,buffs,Buff,,,【调查者】研究
buffArmorInvestigatorDesc,buffs,Buff,,,制作时间-20%\n智力+1
buffArmorRoverName,buffs,Buff,,,【漫游者】暗夜
buffArmorRoverDesc,buffs,Buff,,,行动噪音-20%\n感知+1
buffArmorCombatantName,buffs,Buff,,,【作战者】冲锋
buffArmorCombatantDesc,buffs,Buff,,,移动速度+10%\n敏捷+1
buffArmorGuardianName,buffs,Buff,,,【守护者】无畏
buffArmorGuardianDesc,buffs,Buff,,,暴击抵抗+100%\n强健+1
buffArmorPredatorName,buffs,Buff,,,【掠夺者】残云
buffArmorPredatorDesc,buffs,Buff,,,近战攻击距离+50%\n力量+1



buffModImpasseBeforeName,buffs,Buff,,,【冷却中】绝路
buffModImpasseBeforeDesc,buffs,Buff,,,受到伤害后提供3秒可免疫伤害的护盾\n技能正在冷却
buffModImpasseReadyName,buffs,Buff,,,【就绪】绝路
buffModImpasseReadyDesc,buffs,Buff,,,受到伤害后提供3秒可免疫伤害的护盾\n技能已就绪
buffModImpasseName,buffs,Buff,,,绝路
buffModImpasseDesc,buffs,Buff,,,受到伤害后提供3秒可免疫伤害的护盾
buffModFriendlyTipsName,buffs,Buff,,,广域化
buffModFriendlyTipsDesc,buffs,Buff,,,你正在受到队友和盟友的广域化影响！\n队友和盟友在使用道具时，你也可以享受到相同的效果\n该技能等级越高，支持的道具越多



buffRabbitOtherJumpStrengthName,buffs,Buff,,,小兔子跳跳
buffRabbitOtherJumpStrengthDesc,buffs,Buff,,,你正在受到附近小兔子的影响！\n跳跃高度+7
buffRabbitOtherJumpStrengthDeName,buffs,Buff,,,小兔子跳跳
buffRabbitOtherJumpStrengthDeDesc,buffs,Buff,,,你正在受到附近小兔子的影响！\n基础跳跃高度为0
buffChickenOtherDashName,buffs,Buff,,,小黑子冲冲
buffChickenOtherDashDesc,buffs,Buff,,,你正在受到附近小黑子的影响！\n跑步速度+25%
buffChickenOtherDashDeName,buffs,Buff,,,小黑子冲冲
buffChickenOtherDashDeDesc,buffs,Buff,,,你正在受到附近小黑子的影响！\n跑步速度-25%



statShowAttributeLevel,ui_display,Item stat,,,全属性
statShockedProb,ui_display,Item stat,,,电击几率



MarisaJunkTurretGun,entityclasses,Entity,,,虹彩炮台
MarisaJunkDrone,entityclasses,Entity,,,虹彩无人机



zombieArleneCrystallization,entityclasses,Entity,,,晶化的阿琳
zombieArleneBerserk,entityclasses,Entity,,,狂化的阿琳
zombieMarleneCrystallization,entityclasses,Entity,,,晶化的马琳
zombieMarleneBerserk,entityclasses,Entity,,,狂化的马琳
zombiePartyGirlCrystallization,entityclasses,Entity,,,晶化的派对女孩
zombiePartyGirlBerserk,entityclasses,Entity,,,狂化的派对女孩
zombieNurseCrystallization,entityclasses,Entity,,,晶化的护士
zombieNurseBerserk,entityclasses,Entity,,,狂化的护士
zombieJoeCrystallization,entityclasses,Entity,,,晶化的乔
zombieJoeBerserk,entityclasses,Entity,,,狂化的乔
zombieSteveCrystallization,entityclasses,Entity,,,晶化的史蒂夫
zombieSteveBerserk,entityclasses,Entity,,,狂化的史蒂夫
zombieSpiderCrystallization,entityclasses,Entity,,,晶化的蜘蛛
zombieSpiderBerserk,entityclasses,Entity,,,狂化的蜘蛛
zombieTomClarkCrystallization,entityclasses,Entity,,,晶化的汤姆·克拉克
zombieTomClarkBerserk,entityclasses,Entity,,,狂化的汤姆·克拉克
zombieBusinessManCrystallization,entityclasses,Entity,,,晶化的商人
zombieBusinessManBerserk,entityclasses,Entity,,,狂化的商人
zombieBurntCrystallization,entityclasses,Entity,,,晶化的被灼烧者
zombieBurntBerserk,entityclasses,Entity,,,狂化的被灼烧者
zombieBoeCrystallization,entityclasses,Entity,,,晶化的布尔
zombieBoeBerserk,entityclasses,Entity,,,狂化的布尔
zombieJanitorCrystallization,entityclasses,Entity,,,晶化的看门人
zombieJanitorBerserk,entityclasses,Entity,,,狂化的看门人
zombieMoeCrystallization,entityclasses,Entity,,,晶化的莫伊
zombieMoeBerserk,entityclasses,Entity,,,狂化的莫伊
zombieLabCrystallization,entityclasses,Entity,,,晶化的实验室工作人员
zombieLabBerserk,entityclasses,Entity,,,狂化的实验室工作人员
zombieDarleneCrystallization,entityclasses,Entity,,,晶化的达琳
zombieDarleneBerserk,entityclasses,Entity,,,狂化的达琳
zombieYoCrystallization,entityclasses,Entity,,,晶化的幽
zombieYoBerserk,entityclasses,Entity,,,狂化的幽
zombieUtilityWorkerCrystallization,entityclasses,Entity,,,晶化的公用事业工人
zombieUtilityWorkerBerserk,entityclasses,Entity,,,狂化的公用事业工人
zombieBikerCrystallization,entityclasses,Entity,,,晶化的摩托车手
zombieBikerBerserk,entityclasses,Entity,,,狂化的摩托车手
zombieLumberjackCrystallization,entityclasses,Entity,,,晶化的伐木工
zombieLumberjackBerserk,entityclasses,Entity,,,狂化的伐木工
zombieFemaleFatCrystallization,entityclasses,Entity,,,晶化的大妈妈
zombieFemaleFatBerserk,entityclasses,Entity,,,狂化的大妈妈
zombieFatHawaiianCrystallization,entityclasses,Entity,,,晶化的游客
zombieFatHawaiianBerserk,entityclasses,Entity,,,狂化的游客
zombieMaleHazmatCrystallization,entityclasses,Entity,,,晶化的穿着防化服的丧尸
zombieMaleHazmatBerserk,entityclasses,Entity,,,狂化的穿着防化服的丧尸
zombieFatCopCrystallization,entityclasses,Entity,,,晶化的警察
zombieFatCopBerserk,entityclasses,Entity,,,狂化的警察
zombieSkateboarderCrystallization,entityclasses,Entity,,,晶化的暴徒
zombieSkateboarderBerserk,entityclasses,Entity,,,狂化的暴徒
zombieSoldierCrystallization,entityclasses,Entity,,,晶化的士兵
zombieSoldierBerserk,entityclasses,Entity,,,狂化的士兵
zombieWightCrystallization,entityclasses,Entity,,,晶化的怀特
zombieWightBerserk,entityclasses,Entity,,,狂化的怀特
zombieScreamerCrystallization,entityclasses,Entity,,,晶化的尖叫丧尸
zombieScreamerBerserk,entityclasses,Entity,,,狂化的尖叫丧尸
zombieMutatedCrystallization,entityclasses,Entity,,,晶化的变异丧尸
zombieMutatedBerserk,entityclasses,Entity,,,狂化的变异丧尸
zombieDemolitionCrystallization,entityclasses,Entity,,,晶化的爆破步兵
zombieDemolitionBerserk,entityclasses,Entity,,,狂化的爆破步兵



EntityBossAnimalDireWolf,entityclasses,Entity,,,晶化恐狼【BOSS】
EntityBossAnimalBear,entityclasses,Entity,,,晶化熊【BOSS】
EntityBossAnimalZombieVulture,entityclasses,Entity,,,晶化秃鹫【BOSS】
EntityBossAnimalRabbit,entityclasses,Entity,,,小兔子【无攻击性BOSS】
EntityBossAnimalChicken,entityclasses,Entity,,,小黑子【无攻击性BOSS】



QuestEntityBossAnimalDireWolf,entityclasses,Entity,,,晶化恐狼【BOSS】
QuestEntityBossAnimalBear,entityclasses,Entity,,,晶化熊【BOSS】
QuestEntityBossAnimalZombieVulture,entityclasses,Entity,,,晶化秃鹫【BOSS】
QuestT2EntityBossAnimalDireWolf,entityclasses,Entity,,,幼年晶化恐狼【BOSS】
QuestT2EntityBossAnimalBear,entityclasses,Entity,,,幼年晶化熊【BOSS】
QuestT2EntityBossAnimalZombieVulture,entityclasses,Entity,,,幼年晶化秃鹫【BOSS】



attiridescent,progression,Attribute,,,虹彩
attIridescentName,progression,Attribute,,,属性：虹彩
attIridescentDesc,progression,Attribute,,,使用技能点来提升虹彩属性



attIridescentRank01Desc,progression,Attribute,,,虹彩基础：1
attIridescentRank01LongDesc,progression,Attribute,,,达到了虹彩基础1啦！
attIridescentRank02Desc,progression,Attribute,,,虹彩基础：2
attIridescentRank02LongDesc,progression,Attribute,,,达到了虹彩基础2啦！
attIridescentRank03Desc,progression,Attribute,,,虹彩基础：3
attIridescentRank03LongDesc,progression,Attribute,,,达到了虹彩基础3啦！
attIridescentRank04Desc,progression,Attribute,,,虹彩基础：4
attIridescentRank04LongDesc,progression,Attribute,,,达到了虹彩基础4啦！
attIridescentRank05Desc,progression,Attribute,,,虹彩基础：5
attIridescentRank05LongDesc,progression,Attribute,,,达到了虹彩基础5啦！
attIridescentRank06Desc,progression,Attribute,,,虹彩基础：6
attIridescentRank06LongDesc,progression,Attribute,,,达到了虹彩基础6啦！
attIridescentRank07Desc,progression,Attribute,,,虹彩基础：7
attIridescentRank07LongDesc,progression,Attribute,,,达到了虹彩基础7啦！
attIridescentRank08Desc,progression,Attribute,,,虹彩基础：8
attIridescentRank08LongDesc,progression,Attribute,,,达到了虹彩基础8啦！
attIridescentRank09Desc,progression,Attribute,,,虹彩基础：9
attIridescentRank09LongDesc,progression,Attribute,,,达到了虹彩基础9啦！
attIridescentRank10Desc,progression,Attribute,,,虹彩基础：10
attIridescentRank10LongDesc,progression,Attribute,,,达到了虹彩基础10啦！



reqIridescentLevel01,progression,Attribute,,,虹彩基础：1
reqIridescentLevel02,progression,Attribute,,,虹彩基础：2
reqIridescentLevel03,progression,Attribute,,,虹彩基础：3
reqIridescentLevel04,progression,Attribute,,,虹彩基础：4
reqIridescentLevel05,progression,Attribute,,,虹彩基础：5
reqIridescentLevel06,progression,Attribute,,,虹彩基础：6
reqIridescentLevel07,progression,Attribute,,,虹彩基础：7
reqIridescentLevel08,progression,Attribute,,,虹彩基础：8
reqIridescentLevel09,progression,Attribute,,,虹彩基础：9
reqIridescentLevel10,progression,Attribute,,,虹彩基础：10



skillIridescentCombatName,progression,Skill,,,虹彩：战斗
skillIridescentCombatDesc,progression,Skill,,x,提升你在战斗中的效率
skillIridescentDefendName,progression,Skill,,,虹彩：守护
skillIridescentDefendDesc,progression,Skill,,x,提升你的防御效果
skillIridescentOtherName,progression,Skill,,,虹彩：其他
skillIridescentOtherDesc,progression,Skill,,x,提升你其他方面的能力



perkEntityDamageUpName,progression,perk Per,,,战魂
perkEntityDamageUpDesc,progression,perk Per,,,这个技能可以增强你的战斗能力
perkEntityDamageUpRank1Desc,progression,perk Per,,,战魂Ⅰ
perkEntityDamageUpRank1LongDesc,progression,perk Per,,,实体伤害+2%\n使用近战武器时\n伤害减免+5%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害+4%
perkEntityDamageUpRank2Desc,progression,perk Per,,,战魂Ⅱ
perkEntityDamageUpRank2LongDesc,progression,perk Per,,,实体伤害+3%\n使用近战武器时\n伤害减免+10%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害+8%
perkEntityDamageUpRank3Desc,progression,perk Per,,,战魂Ⅲ
perkEntityDamageUpRank3LongDesc,progression,perk Per,,,实体伤害+6%\n使用近战武器时\n伤害减免+15%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害+12%
perkEntityDamageUpRank4Desc,progression,perk Per,,,战魂Ⅳ
perkEntityDamageUpRank4LongDesc,progression,perk Per,,,实体伤害+8%\n使用近战武器时\n伤害减免+20%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害+16%
perkEntityDamageUpRank5Desc,progression,perk Per,,,战魂Ⅴ
perkEntityDamageUpRank5LongDesc,progression,perk Per,,,实体伤害+10%\n使用近战武器时\n伤害减免+30%（强健宝生效时，此效果无效）\n使用远程武器时\n实体伤害+20%



perkArrowAutoPickName,progression,perk Per,,,箭矢自动拾取
perkArrowAutoPickDesc,progression,perk Per,,,这个技能可以使你射出的箭矢自动拾取到背包\n包括任意类型箭矢
perkArrowAutoPickRank1Desc,progression,perk Per,,,箭矢自动拾取Ⅰ
perkArrowAutoPickRank1LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率45%
perkArrowAutoPickRank2Desc,progression,perk Per,,,箭矢自动拾取Ⅱ
perkArrowAutoPickRank2LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率60%
perkArrowAutoPickRank3Desc,progression,perk Per,,,箭矢自动拾取Ⅲ
perkArrowAutoPickRank3LongDesc,progression,perk Per,,,箭矢自动拾取\n射出的箭矢不损坏概率75%



perkPowerAndDownName,progression,perk Per,,,玻璃大炮
perkPowerAndDownDesc,progression,perk Per,,,这个技能可以增强你的攻击能力
perkPowerAndDownRank1Desc,progression,perk Per,,,玻璃大炮Ⅰ
perkPowerAndDownRank1LongDesc,progression,perk Per,,,武器基础伤害+5\n实体伤害+10%\n护甲等级-5\n爆炸抗性-5
perkPowerAndDownRank2Desc,progression,perk Per,,,玻璃大炮Ⅱ
perkPowerAndDownRank2LongDesc,progression,perk Per,,,武器基础伤害+10\n实体伤害+20%\n护甲等级-15\n爆炸抗性-15
perkPowerAndDownRank3Desc,progression,perk Per,,,玻璃大炮Ⅲ
perkPowerAndDownRank3LongDesc,progression,perk Per,,,武器基础伤害+15\n实体伤害+30%\n护甲等级-30\n爆炸抗性-30
perkPowerAndDownRank4Desc,progression,perk Per,,,玻璃大炮Ⅳ
perkPowerAndDownRank4LongDesc,progression,perk Per,,,武器基础伤害+20\n实体伤害+40%\n护甲等级-50\n爆炸抗性-50
perkPowerAndDownRank5Desc,progression,perk Per,,,玻璃大炮Ⅴ
perkPowerAndDownRank5LongDesc,progression,perk Per,,,武器基础伤害+25\n实体伤害+50%\n护甲等级-75\n爆炸抗性-75



perkHealthMaxUpName,progression,perk Per,,,生命提升
perkHealthMaxUpDesc,progression,perk Per,,,这个技能可以增加你的最大生命值
perkHealthMaxUpRank1Desc,progression,perk Per,,,生命提升Ⅰ
perkHealthMaxUpRank1LongDesc,progression,perk Per,,,最大生命值+5
perkHealthMaxUpRank2Desc,progression,perk Per,,,生命提升Ⅱ
perkHealthMaxUpRank2LongDesc,progression,perk Per,,,最大生命值+15
perkHealthMaxUpRank3Desc,progression,perk Per,,,生命提升Ⅲ
perkHealthMaxUpRank3LongDesc,progression,perk Per,,,最大生命值+30
perkHealthMaxUpRank4Desc,progression,perk Per,,,生命提升Ⅳ
perkHealthMaxUpRank4LongDesc,progression,perk Per,,,最大生命值+50
perkStaminaMaxUpName,progression,perk Per,,,耐力提升
perkStaminaMaxUpDesc,progression,perk Per,,,这个技能可以增加你的最大耐力值
perkStaminaMaxUpRank1Desc,progression,perk Per,,,耐力提升Ⅰ
perkStaminaMaxUpRank1LongDesc,progression,perk Per,,,最大耐力值+10
perkStaminaMaxUpRank2Desc,progression,perk Per,,,耐力提升Ⅱ
perkStaminaMaxUpRank2LongDesc,progression,perk Per,,,最大耐力值+25
perkStaminaMaxUpRank3Desc,progression,perk Per,,,耐力提升Ⅲ
perkStaminaMaxUpRank3LongDesc,progression,perk Per,,,最大耐力值+45
perkStaminaMaxUpRank4Desc,progression,perk Per,,,耐力提升Ⅳ
perkStaminaMaxUpRank4LongDesc,progression,perk Per,,,最大耐力值+70
perkStaminaMaxUpRank5Desc,progression,perk Per,,,耐力提升Ⅴ
perkStaminaMaxUpRank5LongDesc,progression,perk Per,,,最大耐力值+100
perkConfidentNatureName,progression,perk Per,,,自信十足
perkConfidentNatureDesc,progression,perk Per,,,这个技能可以将你的魅力十足技能效果作用于自身
perkConfidentNatureRank1Desc,progression,perk Per,,,自信十足Ⅰ
perkConfidentNatureRank1LongDesc,progression,perk Per,,,你的魅力十足技能不再对他人生效\n你的魅力十足技能1级的效果可以作用于自身
perkConfidentNatureRank2Desc,progression,perk Per,,,自信十足Ⅱ
perkConfidentNatureRank2LongDesc,progression,perk Per,,,你的魅力十足技能不再对他人生效\n你的魅力十足技能2级的效果可以作用于自身
perkConfidentNatureRank3Desc,progression,perk Per,,,自信十足Ⅲ
perkConfidentNatureRank3LongDesc,progression,perk Per,,,你的魅力十足技能不再对他人生效\n你的魅力十足技能3级的效果可以作用于自身
perkConfidentNatureRank4Desc,progression,perk Per,,,自信十足Ⅳ
perkConfidentNatureRank4LongDesc,progression,perk Per,,,你的魅力十足技能不再对他人生效\n你的魅力十足技能4级的效果可以作用于自身
perkConfidentNatureRank5Desc,progression,perk Per,,,自信十足Ⅴ
perkConfidentNatureRank5LongDesc,progression,perk Per,,,你的魅力十足技能不再对他人生效\n你的魅力十足技能5级的效果可以作用于自身



perkPlayerExpGainDownName,progression,perk Per,,,力量的代价
perkPlayerExpGainDownDesc,progression,perk Per,,,这个技能可以为你提供额外的属性
perkPlayerExpGainDownRank1Desc,progression,perk Per,,,力量的代价Ⅰ
perkPlayerExpGainDownRank1LongDesc,progression,perk Per,,,经验获取-20%\n玩家等级100级以下时\n全属性+1
perkPlayerExpGainDownRank2Desc,progression,perk Per,,,力量的代价Ⅱ
perkPlayerExpGainDownRank2LongDesc,progression,perk Per,,,经验获取-40%\n玩家等级90级以下时\n全属性+2
perkPlayerExpGainDownRank3Desc,progression,perk Per,,,力量的代价Ⅲ
perkPlayerExpGainDownRank3LongDesc,progression,perk Per,,,经验获取-60%\n玩家等级80级以下时\n全属性+3
perkPlayerExpGainDownRank4Desc,progression,perk Per,,,力量的代价Ⅳ
perkPlayerExpGainDownRank4LongDesc,progression,perk Per,,,经验获取-80%\n玩家等级70级以下时\n全属性+4
perkPlayerExpGainDownRank5Desc,progression,perk Per,,,力量的代价Ⅴ
perkPlayerExpGainDownRank5LongDesc,progression,perk Per,,,经验获取-100%\n玩家等级60级以下时\n全属性+5
perkPlayerExpGainUpName,progression,perk Per,,,这不来七日杀
perkPlayerExpGainUpDesc,progression,perk Per,,,你怎么睡得着的，你这个阶段你睡得着觉
perkPlayerExpGainUpRank1Desc,progression,perk Per,,,浑身是肝Ⅰ
perkPlayerExpGainUpRank1LongDesc,progression,perk Per,,,经验获取+10%
perkPlayerExpGainUpRank2Desc,progression,perk Per,,,浑身是肝Ⅱ
perkPlayerExpGainUpRank2LongDesc,progression,perk Per,,,经验获取+20%
perkPlayerExpGainUpRank3Desc,progression,perk Per,,,浑身是肝Ⅲ
perkPlayerExpGainUpRank3LongDesc,progression,perk Per,,,经验获取+30%
perkPlayerExpGainUpRank4Desc,progression,perk Per,,,浑身是肝Ⅳ
perkPlayerExpGainUpRank4LongDesc,progression,perk Per,,,经验获取+40%
perkPlayerExpGainUpRank5Desc,progression,perk Per,,,浑身是肝Ⅴ
perkPlayerExpGainUpRank5LongDesc,progression,perk Per,,,经验获取+50%
perkFoodLossPerDownHealthPointGainedName,progression,perk Per,,,狂野恢复
perkFoodLossPerDownHealthPointGainedDesc,progression,perk Per,,,这个技能可以让你的生命恢复所消耗的食物降低
perkFoodLossPerDownHealthPointGainedRank1Desc,progression,perk Per,,,狂野恢复Ⅰ
perkFoodLossPerDownHealthPointGainedRank1LongDesc,progression,perk Per,,,生命恢复所消耗的食物降低50%
